created_at,entry_id,TEMPERATURE (°C),HUMIDITE (%),Fumee (raw),Methane_Gaz_naturel (raw),Monoxyde_de_carbone (raw),Qualite_air (raw),Gas_Type
2025-11-20 12:34:24 UTC,2051,31.47,51.86,1240.0,0.0,748.0,711.0,Fumée
2025-11-20 19:56:17 UTC,3286,35.24,31.05,1303.0,0.0,779.0,719.0,Fumée
2025-11-20 17:23:03 UTC,2856,36.0,40.31,1597.0,0.0,769.0,872.0,Fumée
2025-11-20 04:16:35 UTC,1331,30.1,69.1,1048.0,0.0,713.0,539.0,Fumée
2025-11-20 12:17:41 UTC,2004,30.84,51.71,989.0,0.0,695.0,557.0,Fumée
2025-11-20 21:54:35 UTC,3616,31.83,48.56,1176.0,0.0,752.0,674.0,Fumée
2025-11-20 11:00:05 UTC,1788,28.57,59.25,1546.0,0.0,743.0,846.0,Fumée
2025-11-20 13:44:13 UTC,2247,35.19,35.92,1057.0,0.0,710.0,531.0,Fumée
2025-11-20 22:15:03 UTC,3673,30.79,53.22,1237.0,0.0,745.0,744.0,Fumée
2025-11-20 13:11:27 UTC,2156,33.16,42.34,1491.0,0.0,793.0,863.0,Fumée
2025-11-20 21:06:01 UTC,3480,32.69,47.95,1066.0,0.0,735.0,608.0,Fumée
2025-11-20 18:21:44 UTC,3021,36.0,30.0,1280.0,0.0,754.0,700.0,Fumée
2025-10-06 06:56:30 UTC,52,28.4,64.7,1000.0,0.0,729.0,514.0,Fumée
2025-11-20 13:12:59 UTC,2160,33.98,31.91,1000.0,0.0,720.0,601.0,Fumée
2025-11-21 02:32:48 UTC,4391,23.44,83.68,1580.0,0.0,792.0,862.0,Fumée
2025-11-20 22:07:40 UTC,3652,30.87,47.14,1662.0,0.0,799.0,914.0,Fumée
2025-11-20 23:42:09 UTC,3916,28.46,58.37,1154.0,0.0,757.0,677.0,Fumée
2025-11-20 12:56:28 UTC,2113,33.23,41.92,1303.0,0.0,745.0,697.0,Fumée
2025-11-20 15:58:57 UTC,2622,36.0,30.0,1339.0,0.0,730.0,766.0,Fumée
2025-11-20 04:24:34 UTC,1355,30.4,67.6,1367.0,0.0,733.0,739.0,Fumée
2025-11-20 22:44:34 UTC,3755,29.93,52.06,1059.0,0.0,711.0,627.0,Fumée
2025-10-06 07:51:21 UTC,210,29.0,60.2,936.0,0.0,697.0,565.0,Fumée
2025-10-06 08:01:07 UTC,238,29.2,60.2,1310.0,0.0,758.0,745.0,Fumée
2025-10-06 08:35:08 UTC,336,29.4,60.2,1632.0,0.0,786.0,910.0,Fumée
2025-11-20 23:14:18 UTC,3839,28.47,62.08,1016.0,0.0,709.0,556.0,Fumée
2025-11-20 09:44:16 UTC,1577,25.95,73.62,1171.0,0.0,710.0,669.0,Fumée
2025-10-07 07:45:55 UTC,500,31.4,59.8,1584.0,0.0,791.0,860.0,Fumée
2025-11-20 09:40:09 UTC,1565,25.75,75.01,1456.0,0.0,778.0,842.0,Fumée
2025-10-09 07:47:41 UTC,791,30.7,70.9,1048.0,0.0,726.0,594.0,Fumée
2025-11-20 21:27:44 UTC,3541,32.1,40.3,1446.0,0.0,753.0,824.0,Fumée
2025-11-20 18:58:05 UTC,3123,36.0,30.0,1083.0,0.0,730.0,591.0,Fumée
2025-10-11 06:35:14 UTC,1136,32.1,66.4,1581.0,0.0,772.0,885.0,Fumée
2025-11-20 23:52:58 UTC,3945,28.95,61.74,1146.0,0.0,720.0,671.0,Fumée
2025-11-20 14:21:24 UTC,2349,35.11,30.61,1346.0,0.0,740.0,719.0,Fumée
2025-11-21 02:09:12 UTC,4325,23.96,82.94,1284.0,0.0,761.0,715.0,Fumée
2025-10-06 07:30:29 UTC,150,29.1,60.6,1402.0,0.0,758.0,856.0,Fumée
2025-11-20 19:28:01 UTC,3207,35.39,30.79,1238.0,0.0,733.0,684.0,Fumée
2025-11-20 21:23:22 UTC,3529,31.67,43.04,962.0,0.0,701.0,512.0,Fumée
2025-11-20 10:01:56 UTC,1625,26.4,76.36,1371.0,0.0,748.0,770.0,Fumée
2025-11-20 15:42:16 UTC,2575,36.0,30.0,1276.0,0.0,759.0,771.0,Fumée
2025-11-21 02:46:14 UTC,4429,23.22,81.48,1061.0,0.0,710.0,619.0,Fumée
2025-11-21 01:49:38 UTC,4270,25.33,72.18,1390.0,0.0,770.0,787.0,Fumée
2025-11-20 19:55:54 UTC,3285,35.1,30.72,1103.0,0.0,722.0,608.0,Fumée
2025-11-20 12:55:10 UTC,2109,34.16,35.63,1381.0,0.0,740.0,760.0,Fumée
2025-11-20 23:54:06 UTC,3948,27.17,67.96,1294.0,0.0,733.0,677.0,Fumée
2025-11-20 13:50:24 UTC,2264,34.25,36.5,968.0,0.0,718.0,531.0,Fumée
2025-11-20 09:57:36 UTC,1613,25.9,76.35,1526.0,0.0,777.0,880.0,Fumée
2025-11-20 23:05:59 UTC,3816,28.79,55.63,1570.0,0.0,759.0,935.0,Fumée
2025-10-09 06:46:14 UTC,578,32.5,76.8,1613.0,0.0,766.0,863.0,Fumée
2025-10-06 09:15:53 UTC,423,30.1,57.3,1132.0,0.0,770.0,684.0,Fumée
2025-11-20 16:50:08 UTC,2764,36.0,30.0,1131.0,0.0,714.0,660.0,Fumée
2025-10-25 05:53:11 UTC,1230,29.7,73.3,1326.0,0.0,764.0,746.0,Fumée
2025-11-20 19:17:09 UTC,3177,35.45,38.35,1446.0,0.0,775.0,767.0,Fumée
2025-10-09 07:37:33 UTC,754,30.9,70.9,1318.0,0.0,767.0,751.0,Fumée
2025-10-09 07:19:39 UTC,688,30.5,71.3,1335.0,0.0,747.0,780.0,Fumée
2025-10-09 07:29:09 UTC,723,30.6,71.2,1583.0,0.0,790.0,922.0,Fumée
2025-10-09 07:35:40 UTC,747,30.8,70.9,1680.0,0.0,777.0,934.0,Fumée
2025-11-21 02:13:49 UTC,4338,23.64,81.14,1276.0,0.0,739.0,669.0,Fumée
2025-11-20 16:31:40 UTC,2713,36.0,32.23,1459.0,0.0,743.0,801.0,Fumée
2025-10-09 07:25:05 UTC,708,30.5,72.2,1074.0,0.0,718.0,617.0,Fumée
2025-10-06 09:20:48 UTC,435,30.1,57.3,1182.0,0.0,729.0,607.0,Fumée
2025-10-06 10:40:15 UTC,484,30.3,57.7,1327.0,0.0,728.0,716.0,Fumée
2025-11-20 21:19:45 UTC,3519,32.52,48.34,1414.0,0.0,732.0,768.0,Fumée
2025-11-20 09:29:04 UTC,1534,25.78,68.84,1478.0,0.0,781.0,841.0,Fumée
2025-10-06 07:37:26 UTC,170,28.9,61.5,1259.0,0.0,734.0,670.0,Fumée
2025-10-10 05:05:12 UTC,1021,33.2,64.3,1413.0,0.0,776.0,829.0,Fumée
2025-10-09 08:03:52 UTC,848,30.6,70.6,1534.0,0.0,786.0,886.0,Fumée
2025-10-09 07:21:49 UTC,696,30.5,71.5,1283.0,0.0,766.0,770.0,Fumée
2025-11-20 20:18:15 UTC,3347,34.87,33.3,1535.0,0.0,771.0,835.0,Fumée
2025-11-21 00:17:54 UTC,4014,27.07,65.89,1135.0,0.0,716.0,644.0,Fumée
2025-10-06 06:49:34 UTC,32,28.3,65.5,1226.0,0.0,738.0,743.0,Fumée
2025-10-06 07:39:54 UTC,177,29.0,61.1,934.0,0.0,719.0,578.0,Fumée
2025-11-20 18:01:47 UTC,2965,36.0,33.39,1263.0,0.0,739.0,711.0,Fumée
2025-11-20 12:56:28 UTC,2113,33.23,41.92,1640.0,0.0,772.0,972.0,Fumée
2025-11-20 23:31:48 UTC,3887,28.96,56.81,1403.0,0.0,729.0,774.0,Fumée
2025-11-20 09:17:51 UTC,1503,25.2,77.94,1515.0,0.0,756.0,858.0,Fumée
2025-11-20 14:09:19 UTC,2316,35.29,30.0,1280.0,0.0,746.0,654.0,Fumée
2025-11-20 16:07:11 UTC,2645,36.0,34.4,1038.0,0.0,714.0,521.0,Fumée
2025-10-06 07:01:22 UTC,66,28.6,62.6,1388.0,0.0,755.0,782.0,Fumée
2025-11-21 01:34:39 UTC,4229,24.42,79.63,1110.0,0.0,736.0,685.0,Fumée
2025-11-20 11:50:47 UTC,1929,29.91,62.64,1314.0,0.0,740.0,746.0,Fumée
2025-10-09 06:48:34 UTC,585,31.5,69.1,1272.0,0.0,730.0,685.0,Fumée
2025-11-20 10:46:20 UTC,1749,28.59,58.81,969.0,0.0,715.0,507.0,Fumée
2025-11-20 13:28:54 UTC,2205,34.26,33.58,1364.0,0.0,745.0,860.0,Fumée
2025-11-20 22:00:01 UTC,3631,31.34,46.69,1489.0,0.0,757.0,852.0,Fumée
2025-11-20 11:37:46 UTC,1893,30.65,53.94,1335.0,0.0,761.0,770.0,Fumée
2025-11-20 14:50:29 UTC,2430,35.67,34.37,1337.0,0.0,731.0,794.0,Fumée
2025-11-20 18:47:34 UTC,3094,36.0,31.73,1394.0,0.0,750.0,720.0,Fumée
2025-10-09 08:43:51 UTC,974,30.6,69.7,1488.0,0.0,773.0,853.0,Fumée
2025-11-21 00:21:42 UTC,4025,26.1,74.86,1239.0,0.0,748.0,712.0,Fumée
2025-11-20 16:06:28 UTC,2643,36.0,30.0,1564.0,0.0,782.0,841.0,Fumée
2025-11-20 08:56:01 UTC,1443,25.41,81.17,995.0,0.0,700.0,551.0,Fumée
2025-11-21 02:11:02 UTC,4330,23.55,84.07,1474.0,0.0,777.0,842.0,Fumée
2025-11-20 09:08:40 UTC,1478,24.26,75.58,1230.0,0.0,724.0,642.0,Fumée
2025-10-09 07:42:13 UTC,771,30.9,70.6,1615.0,0.0,782.0,871.0,Fumée
2025-10-06 08:24:40 UTC,306,29.3,58.7,1185.0,0.0,722.0,701.0,Fumée
2025-10-06 06:39:09 UTC,2,28.3,63.4,1295.0,0.0,736.0,741.0,Fumée
2025-10-06 08:12:31 UTC,271,29.4,59.0,1194.0,0.0,733.0,663.0,Fumée
2025-11-21 03:17:56 UTC,4517,22.78,79.66,1514.0,0.0,765.0,825.0,Fumée
2025-11-20 19:30:47 UTC,3215,35.49,41.56,1430.0,0.0,782.0,777.0,Fumée
2025-10-09 08:08:12 UTC,864,30.7,70.0,1187.0,0.0,743.0,659.0,Fumée
2025-11-20 16:41:34 UTC,2740,36.0,30.08,1664.0,0.0,774.0,932.0,Fumée
2025-11-20 17:44:22 UTC,2915,36.0,31.9,1235.0,0.0,754.0,728.0,Fumée
2025-10-06 07:15:34 UTC,107,28.8,61.7,1413.0,0.0,760.0,763.0,Fumée
2025-11-20 19:14:15 UTC,3169,35.04,32.5,1314.0,0.0,750.0,717.0,Fumée
2025-11-20 15:50:55 UTC,2600,36.0,30.0,1538.0,0.0,777.0,865.0,Fumée
2025-11-20 13:40:09 UTC,2236,34.95,38.71,1006.0,0.0,718.0,576.0,Fumée
2025-11-20 17:02:57 UTC,2800,36.0,30.31,1141.0,0.0,731.0,611.0,Fumée
2025-11-20 09:21:06 UTC,1512,25.28,78.46,1610.0,0.0,807.0,895.0,Fumée
2025-10-06 06:45:04 UTC,19,29.4,61.2,1600.0,0.0,776.0,895.0,Fumée
2025-10-09 08:06:51 UTC,859,30.8,70.0,1132.0,0.0,728.0,699.0,Fumée
2025-11-20 08:46:57 UTC,1417,24.67,71.73,1166.0,0.0,729.0,748.0,Fumée
2025-11-20 18:25:59 UTC,3033,35.8,30.0,1016.0,0.0,718.0,604.0,Fumée
2025-11-21 03:13:59 UTC,4506,22.73,90.0,1619.0,0.0,773.0,947.0,Fumée
2025-11-20 08:50:26 UTC,1427,24.59,78.67,1384.0,0.0,756.0,786.0,Fumée
2025-11-20 15:26:53 UTC,2532,36.0,35.64,1508.0,0.0,778.0,795.0,Fumée
2025-11-21 00:26:43 UTC,4039,26.37,74.12,1548.0,0.0,809.0,864.0,Fumée
2025-11-21 00:53:18 UTC,4114,25.23,74.66,1088.0,0.0,714.0,527.0,Fumée
2025-11-20 13:38:42 UTC,2232,33.86,35.19,1196.0,0.0,742.0,592.0,Fumée
2025-11-20 14:58:34 UTC,2453,35.83,36.9,1162.0,0.0,752.0,625.0,Fumée
2025-11-20 17:19:50 UTC,2847,36.0,32.22,1277.0,0.0,716.0,743.0,Fumée
2025-11-20 19:26:31 UTC,3203,35.26,30.0,1162.0,0.0,738.0,649.0,Fumée
2025-11-20 11:10:14 UTC,1817,29.15,62.07,1363.0,0.0,748.0,815.0,Fumée
2025-11-20 10:57:42 UTC,1781,28.37,63.57,1096.0,0.0,702.0,620.0,Fumée
2025-11-21 00:49:50 UTC,4104,25.79,66.64,1014.0,0.0,722.0,606.0,Fumée
2025-10-09 07:24:16 UTC,705,30.5,72.1,1566.0,0.0,772.0,960.0,Fumée
2025-11-20 04:20:08 UTC,1342,30.4,67.8,1455.0,0.0,755.0,764.0,Fumée
2025-11-20 21:00:12 UTC,3463,33.41,40.3,1292.0,0.0,762.0,734.0,Fumée
2025-11-20 21:45:21 UTC,3591,31.48,55.24,1074.0,0.0,716.0,587.0,Fumée
2025-10-11 06:42:54 UTC,1160,31.6,67.9,1341.0,0.0,778.0,803.0,Fumée
2025-11-20 22:33:01 UTC,3723,30.71,53.65,1236.0,0.0,756.0,712.0,Fumée
2025-11-20 20:51:16 UTC,3439,33.32,45.85,1057.0,0.0,718.0,649.0,Fumée
2025-11-20 21:34:48 UTC,3561,32.63,41.08,1391.0,0.0,758.0,739.0,Fumée
2025-11-20 18:43:36 UTC,3083,35.61,30.0,1562.0,0.0,765.0,875.0,Fumée
2025-11-20 10:34:36 UTC,1716,28.03,69.04,1384.0,0.0,768.0,846.0,Fumée
2025-11-20 13:43:01 UTC,2244,33.71,37.67,1239.0,0.0,727.0,706.0,Fumée
2025-11-20 10:50:49 UTC,1761,28.24,62.66,1041.0,0.0,719.0,597.0,Fumée
2025-11-21 00:15:46 UTC,4008,26.87,65.28,1111.0,0.0,737.0,652.0,Fumée
2025-11-20 11:03:08 UTC,1797,29.21,58.13,1322.0,0.0,774.0,676.0,Fumée
2025-11-20 16:18:39 UTC,2676,36.0,30.0,973.0,0.0,713.0,547.0,Fumée
2025-11-20 19:38:34 UTC,3237,35.58,33.73,1237.0,0.0,742.0,704.0,Fumée
2025-10-06 06:53:44 UTC,44,28.4,64.7,1582.0,0.0,769.0,933.0,Fumée
2025-10-06 10:42:13 UTC,489,29.9,58.7,1228.0,0.0,738.0,715.0,Fumée
2025-11-21 01:52:05 UTC,4277,23.84,75.86,1136.0,0.0,730.0,661.0,Fumée
2025-11-20 19:07:21 UTC,3149,35.81,30.0,1479.0,0.0,782.0,863.0,Fumée
2025-10-09 08:37:30 UTC,957,30.6,69.5,1021.0,0.0,711.0,492.0,Fumée
2025-11-20 12:57:11 UTC,2115,33.4,41.57,1296.0,0.0,747.0,789.0,Fumée
2025-10-11 06:27:31 UTC,1116,30.7,70.5,1490.0,0.0,758.0,779.0,Fumée
2025-11-20 10:58:00 UTC,1782,28.32,61.98,1101.0,0.0,715.0,702.0,Fumée
2025-11-20 17:12:29 UTC,2827,36.0,32.63,893.0,0.0,710.0,602.0,Fumée
2025-10-09 07:09:25 UTC,651,30.8,70.9,1146.0,0.0,720.0,613.0,Fumée
2025-11-20 11:32:04 UTC,1877,29.05,64.07,971.0,0.0,700.0,550.0,Fumée
2025-10-06 08:36:52 UTC,341,29.4,60.2,1417.0,0.0,745.0,779.0,Fumée
2025-11-20 17:57:07 UTC,2951,36.0,31.01,1328.0,0.0,767.0,754.0,Fumée
2025-11-20 20:28:39 UTC,3376,34.52,31.94,1075.0,0.0,726.0,628.0,Fumée
2025-11-20 14:55:58 UTC,2446,35.57,30.0,984.0,0.0,711.0,551.0,Fumée
2025-11-20 16:45:29 UTC,2751,36.0,33.31,1555.0,0.0,773.0,883.0,Fumée
2025-11-20 13:07:52 UTC,2145,33.77,40.22,1168.0,0.0,740.0,628.0,Fumée
2025-11-20 04:24:34 UTC,1355,30.4,67.6,1385.0,0.0,744.0,801.0,Fumée
2025-11-20 19:53:00 UTC,3277,34.82,34.78,994.0,0.0,724.0,572.0,Fumée
2025-10-06 09:26:57 UTC,449,30.1,56.8,955.0,0.0,713.0,562.0,Fumée
2025-11-21 01:14:39 UTC,4173,25.31,76.46,1072.0,0.0,701.0,633.0,Fumée
2025-10-09 07:50:02 UTC,798,30.7,70.8,1304.0,0.0,758.0,750.0,Fumée
2025-11-20 21:12:06 UTC,3497,32.69,39.33,1291.0,0.0,723.0,705.0,Fumée
2025-11-20 13:21:15 UTC,2183,34.21,36.8,1481.0,0.0,756.0,744.0,Fumée
2025-11-20 20:10:56 UTC,3327,34.18,40.55,1048.0,0.0,734.0,585.0,Fumée
2025-10-09 07:08:04 UTC,646,30.7,71.1,1115.0,0.0,724.0,581.0,Fumée
2025-10-09 07:28:21 UTC,720,30.5,71.7,1000.0,0.0,710.0,543.0,Fumée
2025-11-20 09:25:04 UTC,1523,25.21,70.51,1219.0,0.0,731.0,683.0,Fumée
2025-10-10 05:57:07 UTC,1070,34.6,61.3,1348.0,0.0,752.0,796.0,Fumée
2025-11-20 18:41:05 UTC,3076,36.0,30.69,1497.0,0.0,760.0,880.0,Fumée
2025-11-20 23:03:16 UTC,3808,29.39,59.15,1182.0,0.0,749.0,639.0,Fumée
2025-11-20 20:23:44 UTC,3362,34.47,35.81,1123.0,0.0,717.0,622.0,Fumée
2025-11-20 13:11:49 UTC,2157,33.16,42.72,1541.0,0.0,754.0,895.0,Fumée
2025-11-21 03:31:35 UTC,4556,22.85,80.32,1237.0,0.0,744.0,703.0,Fumée
2025-11-20 14:08:36 UTC,2314,34.99,38.9,1454.0,0.0,788.0,765.0,Fumée
2025-11-20 21:15:07 UTC,3506,32.29,44.41,1069.0,0.0,713.0,558.0,Fumée
2025-11-21 01:02:57 UTC,4140,25.35,79.87,1497.0,0.0,749.0,860.0,Fumée
2025-10-09 07:04:30 UTC,633,30.6,70.2,1115.0,0.0,712.0,625.0,Fumée
2025-11-20 13:27:05 UTC,2200,33.49,34.2,1256.0,0.0,735.0,651.0,Fumée
2025-11-20 18:36:55 UTC,3064,35.83,30.0,1363.0,0.0,751.0,715.0,Fumée
2025-11-20 17:42:57 UTC,2911,36.0,36.76,1615.0,0.0,772.0,901.0,Fumée
2025-10-09 07:01:19 UTC,623,31.0,69.8,1415.0,0.0,754.0,773.0,Fumée
2025-10-06 08:45:05 UTC,361,29.4,59.8,1648.0,0.0,765.0,937.0,Fumée
2025-11-20 14:28:00 UTC,2368,35.54,34.73,1257.0,0.0,733.0,663.0,Fumée
2025-10-06 07:51:21 UTC,210,29.0,60.2,1065.0,0.0,746.0,598.0,Fumée
2025-11-20 21:02:00 UTC,3468,32.47,50.17,1113.0,0.0,683.0,608.0,Fumée
2025-10-09 08:29:25 UTC,931,30.6,69.9,1266.0,0.0,741.0,734.0,Fumée
2025-11-20 23:52:35 UTC,3944,27.57,64.06,1060.0,0.0,705.0,626.0,Fumée
2025-10-09 08:12:52 UTC,878,30.7,70.2,1328.0,0.0,754.0,746.0,Fumée
2025-11-20 15:15:38 UTC,2500,35.99,34.32,1162.0,0.0,751.0,754.0,Fumée
2025-11-20 15:24:01 UTC,2524,36.0,30.0,1191.0,0.0,726.0,699.0,Fumée
2025-11-21 02:18:47 UTC,4352,23.97,78.88,1569.0,0.0,765.0,962.0,Fumée
2025-10-06 09:01:44 UTC,392,30.0,58.0,1436.0,0.0,769.0,774.0,Fumée
2025-11-20 23:37:28 UTC,3903,27.34,61.78,1024.0,0.0,724.0,581.0,Fumée
2025-11-20 14:11:32 UTC,2322,35.23,30.0,1555.0,0.0,781.0,814.0,Fumée
2025-11-21 00:06:22 UTC,3982,27.1,59.62,1282.0,0.0,738.0,698.0,Fumée
2025-10-06 07:26:40 UTC,139,29.2,60.1,1419.0,0.0,751.0,799.0,Fumée
2025-10-06 07:14:11 UTC,103,28.8,61.7,1147.0,0.0,750.0,661.0,Fumée
2025-10-06 10:40:15 UTC,484,30.3,57.7,1137.0,0.0,749.0,593.0,Fumée
2025-11-21 02:07:14 UTC,4320,24.18,78.96,1265.0,0.0,785.0,758.0,Fumée
2025-11-21 00:39:22 UTC,4074,26.35,64.32,992.0,0.0,749.0,551.0,Fumée
2025-11-20 11:21:54 UTC,1849,28.73,63.47,1463.0,0.0,783.0,920.0,Fumée
2025-11-20 11:34:50 UTC,1885,29.81,61.49,1366.0,0.0,761.0,799.0,Fumée
2025-11-20 19:27:38 UTC,3206,34.29,31.67,1465.0,0.0,750.0,899.0,Fumée
2025-11-20 13:13:40 UTC,2162,33.58,31.28,1027.0,0.0,707.0,569.0,Fumée
2025-11-20 09:04:04 UTC,1465,25.05,77.04,967.0,0.0,696.0,565.0,Fumée
2025-10-09 07:07:31 UTC,644,30.6,70.2,1500.0,0.0,757.0,854.0,Fumée
2025-11-20 20:50:29 UTC,3437,33.47,43.12,1150.0,0.0,726.0,671.0,Fumée
2025-11-21 03:30:52 UTC,4554,23.08,81.17,1293.0,0.0,728.0,726.0,Fumée
2025-10-09 06:57:39 UTC,611,30.9,71.2,988.0,0.0,724.0,538.0,Fumée
2025-11-21 02:01:07 UTC,4303,24.17,84.62,1699.0,0.0,776.0,920.0,Fumée
2025-11-20 09:32:48 UTC,1544,26.6,78.67,1128.0,0.0,739.0,520.0,Fumée
2025-11-20 21:27:23 UTC,3540,32.97,46.88,1260.0,0.0,726.0,712.0,Fumée
2025-11-20 09:04:45 UTC,1467,25.43,70.81,1228.0,0.0,742.0,688.0,Fumée
2025-10-09 08:25:07 UTC,917,30.6,70.0,1160.0,0.0,741.0,648.0,Fumée
2025-10-11 08:43:36 UTC,1182,32.8,66.3,1347.0,0.0,753.0,714.0,Fumée
2025-11-20 13:08:32 UTC,2147,33.38,45.43,1016.0,0.0,737.0,584.0,Fumée
2025-11-20 13:53:43 UTC,2273,34.53,35.94,1614.0,0.0,795.0,909.0,Fumée
2025-10-09 08:04:57 UTC,852,30.6,70.5,1551.0,0.0,763.0,831.0,Fumée
2025-11-21 03:24:58 UTC,4537,21.82,90.0,1338.0,0.0,761.0,706.0,Fumée
2025-10-09 07:28:21 UTC,720,30.5,71.7,1337.0,0.0,741.0,733.0,Fumée
2025-11-20 12:21:41 UTC,2015,31.43,48.91,1536.0,0.0,780.0,854.0,Fumée
2025-11-20 21:03:42 UTC,3473,33.34,44.88,1092.0,0.0,757.0,585.0,Fumée
2025-11-20 22:04:22 UTC,3643,31.29,56.68,1034.0,0.0,706.0,633.0,Fumée
2025-11-20 23:25:55 UTC,3871,28.52,59.96,1607.0,0.0,780.0,939.0,Fumée
2025-10-06 07:00:41 UTC,64,28.6,62.9,1300.0,0.0,743.0,731.0,Fumée
2025-10-08 05:51:40 UTC,560,29.4,63.1,1100.0,0.0,746.0,679.0,Fumée
2025-11-20 10:40:56 UTC,1734,28.07,55.08,1610.0,0.0,744.0,883.0,Fumée
2025-10-09 07:14:47 UTC,670,30.7,71.1,1600.0,0.0,756.0,909.0,Fumée
2025-11-20 23:34:28 UTC,3895,27.8,61.99,1044.0,0.0,737.0,577.0,Fumée
2025-11-20 09:32:24 UTC,1543,25.77,75.07,1371.0,0.0,787.0,772.0,Fumée
2025-11-19 03:45:56 UTC,1272,32.7,60.7,1541.0,0.0,766.0,888.0,Fumée
2025-11-20 14:45:33 UTC,2416,35.16,30.13,1397.0,0.0,791.0,745.0,Fumée
2025-11-20 17:00:12 UTC,2792,36.0,36.58,1025.0,0.0,720.0,599.0,Fumée
2025-11-20 18:33:43 UTC,3055,36.0,32.46,1166.0,0.0,706.0,600.0,Fumée
2025-11-20 15:01:00 UTC,2459,36.0,31.29,915.0,0.0,708.0,529.0,Fumée
2025-11-20 18:37:38 UTC,3066,35.58,30.0,1429.0,0.0,756.0,843.0,Fumée
2025-10-11 06:44:14 UTC,1164,31.6,68.2,1113.0,0.0,723.0,613.0,Fumée
2025-11-20 16:45:06 UTC,2750,36.0,30.0,1470.0,0.0,744.0,785.0,Fumée
2025-11-20 11:57:56 UTC,1949,31.52,42.84,1363.0,0.0,749.0,734.0,Fumée
2025-10-06 06:59:18 UTC,60,28.5,63.6,1182.0,0.0,709.0,660.0,Fumée
2025-11-20 18:50:48 UTC,3103,36.0,30.05,976.0,0.0,750.0,565.0,Fumée
2025-10-06 08:34:05 UTC,333,29.4,60.2,980.0,0.0,697.0,607.0,Fumée
2025-11-21 01:14:20 UTC,4172,25.62,82.12,1275.0,0.0,735.0,681.0,Fumée
2025-10-06 07:44:24 UTC,190,29.1,61.1,972.0,0.0,728.0,596.0,Fumée
2025-11-20 21:34:48 UTC,3561,32.63,41.08,1554.0,0.0,775.0,898.0,Fumée
2025-10-06 08:21:12 UTC,296,29.3,59.2,1083.0,0.0,735.0,599.0,Fumée
2025-11-20 15:32:59 UTC,2549,36.0,34.27,1020.0,0.0,716.0,561.0,Fumée
2025-10-06 07:39:54 UTC,177,29.0,61.1,963.0,0.0,721.0,580.0,Fumée
2025-10-09 07:50:35 UTC,800,30.7,70.7,1464.0,0.0,779.0,836.0,Fumée
2025-10-09 07:52:11 UTC,806,30.6,70.3,1054.0,0.0,729.0,600.0,Fumée
2025-11-20 10:44:15 UTC,1743,27.88,61.42,1409.0,0.0,771.0,757.0,Fumée
2025-10-06 07:53:07 UTC,215,29.1,60.4,1502.0,0.0,775.0,836.0,Fumée
2025-11-20 11:33:08 UTC,1880,29.86,60.52,1511.0,0.0,781.0,821.0,Fumée
2025-11-20 16:27:25 UTC,2701,35.97,30.0,1269.0,0.0,747.0,674.0,Fumée
2025-10-09 06:52:42 UTC,597,30.8,70.4,1515.0,0.0,759.0,827.0,Fumée
2025-11-20 10:35:18 UTC,1718,28.17,64.75,1352.0,0.0,764.0,793.0,Fumée
2025-11-20 04:24:57 UTC,1356,30.4,67.6,1462.0,0.0,772.0,860.0,Fumée
2025-11-21 01:32:51 UTC,4224,23.79,72.87,1565.0,0.0,767.0,910.0,Fumée
2025-11-19 03:52:38 UTC,1293,32.2,61.7,1445.0,0.0,744.0,811.0,Fumée
2025-11-20 15:50:32 UTC,2599,36.0,33.43,1207.0,0.0,759.0,686.0,Fumée
2025-11-20 20:50:52 UTC,3438,33.71,36.94,1267.0,0.0,738.0,728.0,Fumée
2025-10-06 07:27:43 UTC,142,29.2,60.2,1332.0,0.0,742.0,735.0,Fumée
2025-11-20 19:31:32 UTC,3217,34.8,38.71,973.0,0.0,726.0,525.0,Fumée
2025-11-20 17:17:17 UTC,2840,36.0,30.0,1073.0,0.0,697.0,578.0,Fumée
2025-11-21 02:14:58 UTC,4341,23.56,84.16,1089.0,0.0,719.0,623.0,Fumée
2025-11-20 21:17:56 UTC,3514,33.09,39.38,1587.0,0.0,776.0,891.0,Fumée
2025-11-20 16:45:29 UTC,2751,36.0,33.31,1398.0,0.0,781.0,812.0,Fumée
2025-11-20 10:34:11 UTC,1715,28.45,63.67,1388.0,0.0,772.0,824.0,Fumée
2025-10-11 06:35:14 UTC,1136,32.1,66.4,1113.0,0.0,733.0,620.0,Fumée
2025-11-20 22:32:42 UTC,3722,30.15,50.27,1250.0,0.0,725.0,727.0,Fumée
2025-11-20 11:43:46 UTC,1910,30.15,54.93,1314.0,0.0,744.0,733.0,Fumée
2025-11-20 13:44:32 UTC,2248,34.75,33.16,1009.0,0.0,732.0,545.0,Fumée
2025-11-21 03:17:56 UTC,4517,22.78,79.66,1144.0,0.0,701.0,598.0,Fumée
2025-11-21 00:49:31 UTC,4103,26.45,69.62,1222.0,0.0,746.0,702.0,Fumée
2025-11-20 09:34:32 UTC,1549,26.17,71.26,1323.0,0.0,746.0,758.0,Fumée
2025-11-20 16:05:25 UTC,2640,36.0,31.32,1659.0,0.0,777.0,853.0,Fumée
2025-11-21 03:16:09 UTC,4512,22.92,79.11,1112.0,0.0,737.0,662.0,Fumée
2025-11-20 17:14:18 UTC,2832,36.0,30.03,1123.0,0.0,749.0,628.0,Fumée
